Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","61","Equatorial Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","10144.188821","X","International reliable sources",""
"MK","Macro Indicators","178","Eritrea","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","643.766129","X","International reliable sources",""
"MK","Macro Indicators","178","Eritrea","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","557.874751","X","International reliable sources",""
"MK","Macro Indicators","178","Eritrea","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","580.881171","X","International reliable sources",""
"MK","Macro Indicators","63","Estonia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","18427.169478","X","International reliable sources",""
"MK","Macro Indicators","63","Estonia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","20427.355694","X","International reliable sources",""
"MK","Macro Indicators","63","Estonia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","23154.190901","X","International reliable sources",""
"MK","Macro Indicators","209","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3447.746606","X","International reliable sources",""
"MK","Macro Indicators","209","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3952.911658","X","International reliable sources",""
"MK","Macro Indicators","209","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","4152.372473","X","International reliable sources",""
"MK","Macro Indicators","238","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","696.479171","X","International reliable sources",""
"MK","Macro Indicators","238","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","721.753494","X","International reliable sources",""
"MK","Macro Indicators","238","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","734.362795","X","International reliable sources",""
"MK","Macro Indicators","66","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","5651.364492","X","International reliable sources",""
"MK","Macro Indicators","66","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","6101.130428","X","International reliable sources",""
"MK","Macro Indicators","66","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","6267.011232","X","International reliable sources",""
"MK","Macro Indicators","67","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","43765.090504","X","International reliable sources",""
"MK","Macro Indicators","67","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","46310.120883","X","International reliable sources",""
"MK","Macro Indicators","67","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","49966.999925","X","International reliable sources",""
"MK","Macro Indicators","68","France","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","36979.702257","X","International reliable sources",""
"MK","Macro Indicators","68","France","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","38720.645922","X","International reliable sources",""
"MK","Macro Indicators","68","France","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","41491.611058","X","International reliable sources",""
"MK","Macro Indicators","70","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","20006.573431","X","International reliable sources",""
"MK","Macro Indicators","70","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","20852.099951","X","International reliable sources",""
"MK","Macro Indicators","70","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","22238.267569","X","International reliable sources",""
"MK","Macro Indicators","74","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","6984.420489","X","International reliable sources",""
"MK","Macro Indicators","74","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","7230.389368","X","International reliable sources",""
"MK","Macro Indicators","74","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","8018.81644","X","International reliable sources",""
"MK","Macro Indicators","75","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","682.71845","X","International reliable sources",""
"MK","Macro Indicators","75","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","679.778473","X","International reliable sources",""
"MK","Macro Indicators","75","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","734.580087","X","International reliable sources",""
"MK","Macro Indicators","73","Georgia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3770.83671","X","International reliable sources",""
"MK","Macro Indicators","73","Georgia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","4051.839171","X","International reliable sources",""
"MK","Macro Indicators","73","Georgia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","4396.66682","X","International reliable sources",""
"MK","Macro Indicators","79","Germany","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","42186.872393","X","International reliable sources",""
"MK","Macro Indicators","79","Germany","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","44552.061","X","International reliable sources",""
"MK","Macro Indicators","79","Germany","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","47684.755233","X","International reliable sources",""
"MK","Macro Indicators","81","Ghana","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1931.389538","X","International reliable sources",""
"MK","Macro Indicators","81","Ghana","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","2025.820309","X","International reliable sources",""
"MK","Macro Indicators","81","Ghana","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","2201.584397","X","International reliable sources",""
"MK","Macro Indicators","84","Greece","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","18156.300177","X","International reliable sources",""
"MK","Macro Indicators","84","Greece","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","18934.301204","X","International reliable sources",""
"MK","Macro Indicators","84","Greece","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","20171.526749","X","International reliable sources",""
"MK","Macro Indicators","85","Greenland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","47988.715894","X","International reliable sources",""
"MK","Macro Indicators","85","Greenland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","50046.1168","X","International reliable sources",""
"MK","Macro Indicators","85","Greenland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","53949.814559","X","International reliable sources",""
"MK","Macro Indicators","86","Grenada","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","9628.347396","X","International reliable sources",""
"MK","Macro Indicators","86","Grenada","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","10152.836673","X","International reliable sources",""
"MK","Macro Indicators","86","Grenada","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","10485.906044","X","International reliable sources",""
"MK","Macro Indicators","89","Guatemala","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3983.181567","X","International reliable sources",""
"MK","Macro Indicators","89","Guatemala","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","4233.644814","X","International reliable sources",""
"MK","Macro Indicators","89","Guatemala","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","4239.281796","X","International reliable sources",""
"MK","Macro Indicators","90","Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","732.962918","X","International reliable sources",""
"MK","Macro Indicators","90","Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","855.575057","X","International reliable sources",""
"MK","Macro Indicators","90","Guinea","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","878.601385","X","International reliable sources",""
"MK","Macro Indicators","175","Guinea-Bissau","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","661.455933","X","International reliable sources",""
"MK","Macro Indicators","175","Guinea-Bissau","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","738.550286","X","International reliable sources",""
"MK","Macro Indicators","175","Guinea-Bissau","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","737.582751","X","International reliable sources",""
"MK","Macro Indicators","91","Guyana","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","5811.360254","X","International reliable sources",""
"MK","Macro Indicators","91","Guyana","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","6124.922066","X","International reliable sources",""
"MK","Macro Indicators","91","Guyana","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","6145.828152","X","International reliable sources",""
"MK","Macro Indicators","93","Haiti","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","700.904558","X","International reliable sources",""
"MK","Macro Indicators","93","Haiti","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","775.892196","X","International reliable sources",""
"MK","Macro Indicators","93","Haiti","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","834.947176","X","International reliable sources",""
"MK","Macro Indicators","95","Honduras","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","2342.583237","X","International reliable sources",""
"MK","Macro Indicators","95","Honduras","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","2453.729573","X","International reliable sources",""
"MK","Macro Indicators","95","Honduras","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","2505.773786","X","International reliable sources",""
"MK","Macro Indicators","97","Hungary","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","13172.445753","X","International reliable sources",""
"MK","Macro Indicators","97","Hungary","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","14693.135295","X","International reliable sources",""
"MK","Macro Indicators","97","Hungary","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","16525.248764","X","International reliable sources",""
"MK","Macro Indicators","99","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","62064.993563","X","International reliable sources",""
"MK","Macro Indicators","99","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","73231.725965","X","International reliable sources",""
"MK","Macro Indicators","99","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","76437.780317","X","International reliable sources",""
"MK","Macro Indicators","100","India","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1729.378028","X","International reliable sources",""
"MK","Macro Indicators","100","India","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","1961.338029","X","International reliable sources",""
"MK","Macro Indicators","100","India","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","2050.549716","X","International reliable sources",""
"MK","Macro Indicators","101","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3562.816401","X","International reliable sources",""
"MK","Macro Indicators","101","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3837.578117","X","International reliable sources",""
"MK","Macro Indicators","101","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","3893.743031","X","International reliable sources",""
"MK","Macro Indicators","102","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","5346.672802","X","International reliable sources",""
"MK","Macro Indicators","102","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","5714.068676","X","International reliable sources",""
"MK","Macro Indicators","102","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","5647.179072","X","International reliable sources",""
"MK","Macro Indicators","103","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","4550.658638","X","International reliable sources",""
"MK","Macro Indicators","103","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","5076.691876","X","International reliable sources",""
"MK","Macro Indicators","103","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","5606.799306","X","International reliable sources",""
"MK","Macro Indicators","104","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","63792.684123","X","International reliable sources",""
"MK","Macro Indicators","104","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","71391.006104","X","International reliable sources",""
"MK","Macro Indicators","104","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","80137.062604","X","International reliable sources",""
"MK","Macro Indicators","105","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","39332.986844","X","International reliable sources",""
"MK","Macro Indicators","105","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","42850.548478","X","International reliable sources",""
"MK","Macro Indicators","105","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","44214.910351","X","International reliable sources",""
"MK","Macro Indicators","106","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","30921.576715","X","International reliable sources",""
"MK","Macro Indicators","106","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","32333.550863","X","International reliable sources",""
"MK","Macro Indicators","106","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","34498.406915","X","International reliable sources",""
"MK","Macro Indicators","109","Jamaica","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","4843.758539","X","International reliable sources",""
"MK","Macro Indicators","109","Jamaica","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","5070.097753","X","International reliable sources",""
"MK","Macro Indicators","109","Jamaica","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","5360.003954","X","International reliable sources",""
"MK","Macro Indicators","110","Japan","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","38528.587552","X","International reliable sources",""
"MK","Macro Indicators","110","Japan","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","38170.669761","X","International reliable sources",""
"MK","Macro Indicators","110","Japan","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","38952.210981","X","International reliable sources",""
"MK","Macro Indicators","112","Jordan","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","4175.399161","X","International reliable sources",""
"MK","Macro Indicators","112","Jordan","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","4231.464852","X","International reliable sources",""
"MK","Macro Indicators","112","Jordan","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","4308.18107","X","International reliable sources",""
"MK","Macro Indicators","108","Kazakhstan","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","7698.899797","X","International reliable sources",""
"MK","Macro Indicators","108","Kazakhstan","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","9225.974208","X","International reliable sources",""
"MK","Macro Indicators","108","Kazakhstan","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","9789.504209","X","International reliable sources",""
"MK","Macro Indicators","114","Kenya","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1410.532366","X","International reliable sources",""
"MK","Macro Indicators","114","Kenya","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","1572.345619","X","International reliable sources",""
"MK","Macro Indicators","114","Kenya","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","1708.002041","X","International reliable sources",""
"MK","Macro Indicators","83","Kiribati","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1613.430009","X","International reliable sources",""
"MK","Macro Indicators","83","Kiribati","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","1640.552063","X","International reliable sources",""
"MK","Macro Indicators","83","Kiribati","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","1698.242583","X","International reliable sources",""
"MK","Macro Indicators","118","Kuwait","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","27649.727205","X","International reliable sources",""
"MK","Macro Indicators","118","Kuwait","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","29754.608017","X","International reliable sources",""
"MK","Macro Indicators","118","Kuwait","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","33999.242958","X","International reliable sources",""
"MK","Macro Indicators","113","Kyrgyzstan","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1121.620886","X","International reliable sources",""
"MK","Macro Indicators","113","Kyrgyzstan","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","1244.470221","X","International reliable sources",""
"MK","Macro Indicators","113","Kyrgyzstan","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","1312.034714","X","International reliable sources",""
"MK","Macro Indicators","120","Lao People's Democratic Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","2308.800473","X","International reliable sources",""
"MK","Macro Indicators","120","Lao People's Democratic Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","2455.211675","X","International reliable sources",""
"MK","Macro Indicators","120","Lao People's Democratic Republic","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","2569.092464","X","International reliable sources",""
"MK","Macro Indicators","119","Latvia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","14208.990005","X","International reliable sources",""
"MK","Macro Indicators","119","Latvia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","15611.095187","X","International reliable sources",""
"MK","Macro Indicators","119","Latvia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","17846.380379","X","International reliable sources",""
"MK","Macro Indicators","121","Lebanon","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","7626.300196","X","International reliable sources",""
"MK","Macro Indicators","121","Lebanon","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","7792.598861","X","International reliable sources",""
"MK","Macro Indicators","121","Lebanon","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","8012.539237","X","International reliable sources",""
"MK","Macro Indicators","122","Lesotho","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1043.554435","X","International reliable sources",""
"MK","Macro Indicators","122","Lesotho","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","1149.151207","X","International reliable sources",""
"MK","Macro Indicators","122","Lesotho","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","1221.123238","X","International reliable sources",""
"MK","Macro Indicators","123","Liberia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","601.074347","X","International reliable sources",""
"MK","Macro Indicators","123","Liberia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","587.594046","X","International reliable sources",""
"MK","Macro Indicators","123","Liberia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","569.614477","X","International reliable sources",""
"MK","Macro Indicators","124","Libya","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","2359.718945","X","International reliable sources",""
"MK","Macro Indicators","124","Libya","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3769.311139","X","International reliable sources",""
"MK","Macro Indicators","124","Libya","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","5201.197893","X","International reliable sources",""
"MK","Macro Indicators","125","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","165630.132722","X","International reliable sources",""
"MK","Macro Indicators","125","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","171278.066389","X","International reliable sources",""
"MK","Macro Indicators","125","Liechtenstein","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","180407.852034","X","International reliable sources",""
"MK","Macro Indicators","126","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","14887.433346","X","International reliable sources",""
"MK","Macro Indicators","126","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","16784.459812","X","International reliable sources",""
"MK","Macro Indicators","126","Lithuania","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","19178.086425","X","International reliable sources",""
"MK","Macro Indicators","256","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","104773.442581","X","International reliable sources",""
"MK","Macro Indicators","256","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","108431.931751","X","International reliable sources",""
"MK","Macro Indicators","256","Luxembourg","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","117369.540527","X","International reliable sources",""
"MK","Macro Indicators","129","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","475.955562","X","International reliable sources",""
"MK","Macro Indicators","129","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","515.293303","X","International reliable sources",""
"MK","Macro Indicators","129","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","523.945979","X","International reliable sources",""
"MK","Macro Indicators","130","Malawi","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","308.623364","X","International reliable sources",""
"MK","Macro Indicators","130","Malawi","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","359.232443","X","International reliable sources",""
"MK","Macro Indicators","130","Malawi","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","395.763936","X","International reliable sources",""
"MK","Macro Indicators","131","Malaysia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","9817.784881","X","International reliable sources",""
"MK","Macro Indicators","131","Malaysia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","10259.211512","X","International reliable sources",""
"MK","Macro Indicators","131","Malaysia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","11377.568227","X","International reliable sources",""
"MK","Macro Indicators","132","Maldives","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","9209.259491","X","International reliable sources",""
"MK","Macro Indicators","132","Maldives","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","9577.354296","X","International reliable sources",""
"MK","Macro Indicators","132","Maldives","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","10279.207475","X","International reliable sources",""
"MK","Macro Indicators","133","Mali","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","781.655415","X","International reliable sources",""
"MK","Macro Indicators","133","Mali","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","830.0214","X","International reliable sources",""
"MK","Macro Indicators","133","Mali","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","894.805125","X","International reliable sources",""
"MK","Macro Indicators","134","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","26302.545893","X","International reliable sources",""
"MK","Macro Indicators","134","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","29205.178362","X","International reliable sources",""
"MK","Macro Indicators","134","Malta","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","33345.951704","X","International reliable sources",""
"MK","Macro Indicators","127","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3426.281181","X","International reliable sources",""
"MK","Macro Indicators","127","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3578.31515","X","International reliable sources",""
"MK","Macro Indicators","127","Marshall Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","3788.162806","X","International reliable sources",""
"MK","Macro Indicators","136","Mauritania","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1536.855246","X","International reliable sources",""
"MK","Macro Indicators","136","Mauritania","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","1578.114913","X","International reliable sources",""
"MK","Macro Indicators","136","Mauritania","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","1600.87865","X","International reliable sources",""
"MK","Macro Indicators","137","Mauritius","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","9693.960441","X","International reliable sources",""
"MK","Macro Indicators","137","Mauritius","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","10485.851087","X","International reliable sources",""
"MK","Macro Indicators","137","Mauritius","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","11191.564625","X","International reliable sources",""
"MK","Macro Indicators","138","Mexico","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","8739.775554","X","International reliable sources",""
"MK","Macro Indicators","138","Mexico","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","9278.409912","X","International reliable sources",""
"MK","Macro Indicators","138","Mexico","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","9673.422736","X","International reliable sources",""
"MK","Macro Indicators","145","Micronesia (Federated States of)","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3015.016105","X","International reliable sources",""
"MK","Macro Indicators","145","Micronesia (Federated States of)","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3289.999013","X","International reliable sources",""
"MK","Macro Indicators","145","Micronesia (Federated States of)","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","3568.004261","X","International reliable sources",""
"MK","Macro Indicators","140","Monaco","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","169909.46395","X","International reliable sources",""
"MK","Macro Indicators","140","Monaco","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","167516.046763","X","International reliable sources",""
"MK","Macro Indicators","140","Monaco","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","185984.612437","X","International reliable sources",""
"MK","Macro Indicators","141","Mongolia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","3660.14482","X","International reliable sources",""
"MK","Macro Indicators","141","Mongolia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3669.409235","X","International reliable sources",""
"MK","Macro Indicators","141","Mongolia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","4134.97684","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","6973.052941","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","7738.844301","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","8771.63114","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","12615.345721","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","11971.64259","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","12435.928819","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","2941.156676","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","3082.599304","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","3277.800997","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","428.926338","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","US$","461.414754","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","US$","503.302094","X","International reliable sources",""
"MK","Macro Indicators","28","Myanmar","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","US$","1262.520577","X","International reliable sources",""
